,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_AdjClose,BTC_Volume,ST_Open,ST_High,ST_Low,ST_Close,ST_AdjClose,ST_Volume,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),EU/US_Open,EU/US_High,EU/US_Low,EU/US_Close,EU/US_AdjClose,EU/US_Volume
3066,2023-02-08,21679.38671875,21783.05078125,21200.021484375,21407.873046875,21407.873046875,23677473761,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4117.85986328125,4029820000.0,1880.75,1872.65,1555.76,1552.61,1750.04,1747.0,1.0729728937149048,1.0760208368301392,1.0716849565505981,1.0729728937149048,1.0729728937149048,0.0
3067,2023-02-09,21414.560546875,21459.908203125,20272.85546875,20316.77734375,20316.77734375,30329918018,4144.25,4156.22998046875,4069.669921875,4081.5,4081.5,4270200000.0,1882.1,1879.1,1549.72,1543.3,1748.09,1743.62,1.0715816020965576,1.0790396928787231,1.0711569786071777,1.0715816020965576,1.0715816020965576,0.0
3068,2023-02-10,20316.74609375,20457.697265625,20174.65625,20256.5234375,20256.5234375,25334151033,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,4090.4599609375,3891520000.0,1864.1,1859.7,1540.49,1536.67,1740.88,1739.38,1.0742292404174805,1.0751763582229614,1.0669283866882324,1.0742292404174805,1.0742292404174805,0.0
3069,2023-02-11,20257.138671875,20481.275390625,20225.896484375,20462.0625,20462.0625,15302639919,,,,,,,,,,,,,,,,,,
3070,2023-02-12,20462.087890625,20617.125,20302.173828125,20405.873046875,20405.873046875,16690407937,,,,,,,,,,,,,,,,,,
3071,2023-02-13,20404.744140625,20494.046875,20022.11328125,20322.708984375,20322.708984375,22289589211,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,4137.2900390625,3448620000.0,1858.5,1856.05,1544.04,1531.8,1740.3,1733.55,1.0677714347839355,1.0725010633468628,1.065723180770874,1.0677714347839355,1.0677714347839355,0.0
3072,2023-02-14,20316.857421875,20710.349609375,20187.177734375,20698.390625,20698.390625,24956955411,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,4136.1298828125,3929200000.0,1860.5,1863.7,1525.8,1528.23,1730.08,1732.87,1.0730419158935547,1.0798436403274536,1.0709964036941528,1.0730419158935547,1.0730419158935547,0.0
3073,2023-02-15,20698.185546875,22735.5625,20591.498046875,22735.5625,22735.5625,30382227264,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4147.60009765625,4075980000.0,1835.45,1831.2,1518.65,1526.49,1711.56,1716.02,1.0735719203948975,1.0744600296020508,1.0665984153747559,1.0735719203948975,1.0735719203948975,0.0
3074,2023-02-16,22735.1015625,23541.443359375,22128.7109375,22149.275390625,22149.275390625,36863147459,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4090.409912109375,4143660000.0,1837.3,1828.95,1522.94,1526.62,1715.67,1715.37,1.0691757202148438,1.0722250938415527,1.0655754804611206,1.0691757202148438,1.0691757202148438,0.0
3075,2023-02-17,22147.220703125,23301.111328125,22003.044921875,22923.21875,22923.21875,38593349279,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4079.090087890625,4045480000.0,1824.5,1833.95,1527.65,1527.5,1714.85,1719.69,1.0665756464004517,1.0681477785110474,1.0613795518875122,1.0665756464004517,1.0665756464004517,0.0
3076,2023-02-18,22922.93359375,23140.810546875,22832.443359375,22993.78515625,22993.78515625,18313290723,,,,,,,,,,,,,,,,,,
3077,2023-02-19,22992.619140625,23415.359375,22770.064453125,22770.064453125,22770.064453125,23918940029,,,,,,,,,,,,,,,,,,
3078,2023-02-20,22778.470703125,23408.19140625,22409.27734375,23243.0625,23243.0625,27135662957,,,,,,,1844.2,1845.8,1533.27,1532.94,1725.99,1726.19,1.0684444904327393,1.0705492496490479,1.0671560764312744,1.0684444904327393,1.0684444904327393,0.0
3079,2023-02-21,23246.712890625,23534.990234375,22724.408203125,22941.826171875,22941.826171875,29340720356,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,3997.340087890625,4121590000.0,1833.2,1836.85,1516.42,1519.26,1719.91,1723.7,1.068261981010437,1.0695644617080688,1.0644866228103638,1.068261981010437,1.068261981010437,0.0
3080,2023-02-22,22942.826171875,22972.33203125,22263.158203125,22807.732421875,22807.732421875,28475667565,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,3991.050048828125,4079320000.0,1833.45,1835.75,1518.46,1516.33,1723.63,1723.03,1.065200924873352,1.0665528774261475,1.0619093179702759,1.065200924873352,1.065200924873352,0.0
3081,2023-02-23,22809.501953125,23132.1640625,22337.939453125,22597.166015625,22597.166015625,28757798964,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,4012.320068359375,3952940000.0,1826.95,1826.05,1518.01,1515.07,1724.64,1721.97,1.0605803728103638,1.0630381107330322,1.0582010746002197,1.0605803728103638,1.0605803728103638,0.0
3082,2023-02-24,22595.763671875,22725.4296875,21807.943359375,21916.640625,21916.640625,25330637326,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3970.0400390625,3877700000.0,1824.1,1810.95,1517.29,1516.13,1722.13,1717.87,1.0598047971725464,1.0614246129989624,1.053774118423462,1.0598047971725464,1.0598047971725464,0.0
3083,2023-02-25,21918.52734375,21926.546875,21623.60546875,21920.4296875,21920.4296875,15228867492,,,,,,,,,,,,,,,,,,
3084,2023-02-26,21919.26953125,22421.40625,21834.2109375,22325.521484375,22325.521484375,15771595568,,,,,,,,,,,,,,,,,,
3085,2023-02-27,22325.74609375,22517.220703125,21880.150390625,22171.482421875,22171.482421875,21358902631,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3982.239990234375,3836950000.0,1809.05,1818.65,1512.0,1512.75,1714.26,1717.35,1.0554758310317993,1.0618642568588257,1.0533522367477417,1.0554758310317993,1.0554758310317993,0.0
3086,2023-02-28,22170.509765625,22221.9375,21816.548828125,21885.3359375,21885.3359375,19415754884,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,3970.14990234375,5043400000.0,1810.2,1824.6,1498.66,1502.92,1705.93,1714.94,1.0611205101013184,1.0645002126693726,1.058234691619873,1.0611205101013184,1.0611205101013184,0.0
3087,2023-03-01,21888.71875,22427.162109375,21846.828125,22164.501953125,22164.501953125,23117097627,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,3951.389892578125,4249480000.0,1833.5,1841.25,1521.81,1532.84,1720.19,1725.8,1.0577309131622314,1.0691070556640625,1.0565686225891113,1.0577309131622314,1.0577309131622314,0.0
3088,2023-03-02,22164.943359375,22244.99609375,21932.421875,22150.041015625,22150.041015625,19235382456,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,3981.35009765625,4244900000.0,1831.75,1836.2,1529.33,1537.08,1723.86,1731.54,1.066894292831421,1.067270040512085,1.0583466291427612,1.066894292831421,1.066894292831421,0.0
3089,2023-03-03,22151.142578125,22156.498046875,20890.90625,21014.58984375,21014.58984375,24491284673,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4045.639892578125,4084730000.0,1845.55,1841.15,1538.45,1537.36,1738.69,1737.31,1.0599732398986816,1.062925100326538,1.0591312646865845,1.0599732398986816,1.0599732398986816,0.0
3090,2023-03-04,21014.818359375,21054.525390625,20860.759765625,21005.822265625,21005.822265625,10492892157,,,,,,,,,,,,,,,,,,
3091,2023-03-05,21006.568359375,21250.46484375,20962.40234375,21114.173828125,21114.173828125,12532696916,,,,,,,,,,,,,,,,,,
3092,2023-03-06,21115.400390625,21145.71875,20982.525390625,20988.779296875,20988.779296875,16238354371,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4048.419921875,4000870000.0,1851.7,1849.05,1539.87,1538.78,1740.78,1733.67,1.0626201629638672,1.0693814754486084,1.062304139137268,1.0626201629638672,1.0626201629638672,0.0
3093,2023-03-07,20987.4375,21080.2578125,20865.443359375,21064.697265625,21064.697265625,21582012937,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3986.3701171875,3922500000.0,1843.05,1826.55,1535.63,1529.19,1729.33,1719.88,1.0688328742980957,1.06963312625885,1.0571606159210205,1.0688328742980957,1.0688328742980957,0.0
3094,2023-03-08,21061.54296875,21122.982421875,20579.2109375,20587.609375,20587.609375,21363501847,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3992.010009765625,3535570000.0,1813.35,1816.3,1531.74,1537.86,1719.6,1724.03,1.05507493019104,1.0573283433914185,1.0526647567749023,1.05507493019104,1.05507493019104,0.0
3095,2023-03-09,20589.505859375,20665.291015625,19103.751953125,19235.703125,19235.703125,28683645998,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,3918.320068359375,4445260000.0,1817.5,1831.4,1530.52,1536.73,1721.35,1731.77,1.0549525022506714,1.0586491823196411,1.053851842880249,1.0549525022506714,1.0549525022506714,0.0
3096,2023-03-10,20589.505859375,20665.9453125,19103.751953125,19235.703125,19235.703125,28683645998,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,3861.590087890625,5518190000.0,1834.95,1861.25,1530.35,1539.44,1731.09,1743.62,1.0584698915481567,1.0698620080947876,1.0575743913650513,1.0584698915481567,1.0584698915481567,0.0
3097,2023-03-11,19239.46484375,19235.544921875,18531.486328125,18943.587890625,18943.587890625,37139999552,,,,,,,,,,,,,,,,,,
3098,2023-03-12,18944.18359375,19511.58203125,18832.310546875,19379.52734375,19379.52734375,28347620356,,,,,,,,,,,,,,,,,,
3099,2023-03-13,19375.412109375,20769.537109375,19207.072265625,20749.80078125,20749.80078125,27410915939,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,3855.760009765625,6558020000.0,1882.1,1911.3,1561.39,1572.62,1764.47,1782.86,1.0683646202087402,1.0737217664718628,1.0652350187301636,1.0683646202087402,1.0683646202087402,0.0
3100,2023-03-14,20742.740234375,22875.21875,20541.517578125,22565.94140625,22565.94140625,46130944785,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,3919.2900390625,5665870000.0,1901.45,1907.55,1563.75,1568.77,1774.81,1779.55,1.0725010633468628,1.0747140645980835,1.0679652690887451,1.0725010633468628,1.0725010633468628,0.0
3101,2023-03-15,22569.888671875,24711.3984375,22474.365234375,23069.6015625,23069.6015625,50921737937,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,3891.929931640625,6594010000.0,1906.0,1923.4,1574.74,1593.73,1787.45,1823.38,1.0727657079696655,1.0760092735290527,1.052033543586731,1.0727657079696655,1.0727657079696655,0.0
3102,2023-03-16,23092.76953125,23923.96484375,22718.16015625,23035.966796875,23035.966796875,41255860230,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,3960.280029296875,5695790000.0,1919.4,1922.75,1593.87,1591.27,1810.38,1814.5,1.0583354234695435,1.063456416130066,1.0555092096328735,1.0583354234695435,1.0583354234695435,0.0
3103,2023-03-17,23033.599609375,23726.84375,22874.439453125,23604.212890625,23604.212890625,31907892190,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,3916.639892578125,9354280000.0,1930.9,1962.1,1591.64,1614.81,1815.43,1845.16,1.0614134073257446,1.0669625997543335,1.0612106323242188,1.0614134073257446,1.0614134073257446,0.0
3104,2023-03-18,23606.41015625,25844.0546875,23514.158203125,25505.626953125,25505.626953125,47181679555,,,,,,,,,,,,,,,,,,
3105,2023-03-19,25528.12109375,25752.55859375,24719.275390625,25025.171875,25025.171875,33152085580,,,,,,,,,,,,,,,,,,
3106,2023-03-20,25028.53515625,26626.9921875,24971.1953125,26251.658203125,26251.658203125,35362250805,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,3951.570068359375,5347140000.0,1981.95,1969.35,1624.41,1607.38,1853.92,1836.42,1.0678855180740356,1.0730534791946411,1.0632416009902954,1.0678855180740356,1.0678855180740356,0.0
3107,2023-03-21,26254.3984375,26762.228515625,25536.767578125,25905.3046875,25905.3046875,41771705239,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4002.8701171875,4920240000.0,1965.95,1952.5,1604.8,1598.12,1829.51,1811.92,1.071914792060852,1.0787253379821777,1.070491909980774,1.071914792060852,1.071914792060852,0.0
3108,2023-03-22,25906.3828125,26409.88671875,25616.03515625,26153.638671875,26153.638671875,33511138451,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,3936.969970703125,4533010000.0,1941.85,1949.35,1580.67,1592.42,1800.87,1806.27,1.0774236917495728,1.0801469087600708,1.0759514570236206,1.0774236917495728,1.0774236917495728,0.0
3109,2023-03-23,26137.76953125,26538.818359375,24628.96484375,25124.20703125,25124.20703125,30713129240,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,3948.719970703125,4991600000.0,1977.55,1977.95,1609.33,1606.29,1819.15,1815.76,1.0870392322540283,1.0928997993469238,1.0868619680404663,1.0870392322540283,1.0870392322540283,0.0
3110,2023-03-24,25119.166015625,26349.546875,24972.431640625,26151.009765625,26151.009765625,22354394596,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,3970.989990234375,4583970000.0,1996.15,1993.8,1634.85,1631.13,1860.21,1855.03,1.0835057497024536,1.0839003324508667,1.0718917846679688,1.0835057497024536,1.0835057497024536,0.0
3111,2023-03-25,26141.908203125,26205.140625,25123.587890625,25512.39453125,25512.39453125,24108429555,,,,,,,,,,,,,,,,,,
3112,2023-03-26,25506.875,25789.423828125,25236.74609375,25513.712890625,25513.712890625,12418760406,,,,,,,,,,,,,,,,,,
3113,2023-03-27,25514.470703125,26134.21484375,25467.630859375,25974.146484375,25974.146484375,12876844991,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,3977.530029296875,4233540000.0,1960.25,1946.25,1599.17,1585.42,1821.66,1804.95,1.077818512916565,1.0795999765396118,1.074806571006775,1.077818512916565,1.077818512916565,0.0
3114,2023-03-28,25973.904296875,26039.5234375,24684.330078125,25114.818359375,25114.818359375,16831712575,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,3971.27001953125,4014600000.0,1949.85,1962.85,1587.37,1595.21,1803.03,1813.87,1.0807071924209595,1.08489990234375,1.0804035663604736,1.0807071924209595,1.0807071924209595,0.0
3115,2023-03-29,25108.341796875,25314.5546875,24660.62890625,25156.841796875,25156.841796875,16406669558,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4027.81005859375,4145250000.0,1965.85,1965.0,1593.91,1593.22,1812.91,1811.34,1.0839520692825317,1.0871999263763428,1.0821340084075928,1.0839520692825317,1.0839520692825317,0.0
3116,2023-03-30,25155.828125,26415.5234375,25131.771484375,26145.060546875,26145.060546875,19077208485,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,4050.830078125,3930860000.0,1968.1,1965.8,1593.96,1588.17,1811.64,1800.08,1.0843634605407715,1.0923947095870972,1.0826963186264038,1.0843634605407715,1.0843634605407715,0.0
3117,2023-03-31,26146.626953125,26917.97265625,25434.826171875,25708.375,25708.375,20574494720,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4109.31005859375,4525120000.0,1978.8,1979.7,1599.46,1598.21,1816.93,1818.16,1.0904649496078491,1.0925856828689575,1.086059331893921,1.0904649496078491,1.0904649496078491,0.0
3118,2023-04-01,25707.181640625,26311.759765625,25343.1171875,26205.189453125,26205.189453125,17484546622,,,,,,,,,,,,,,,,,,
3119,2023-04-02,26200.447265625,26503.30078125,26038.3515625,26143.123046875,26143.123046875,10008255691,,,,,,,,,,,,,,,,,,
3120,2023-04-03,26190.798828125,26242.431640625,25746.60546875,26103.3671875,26103.3671875,11371573698,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4124.509765625,4234700000.0,1963.1,1983.3,1591.09,1598.94,1810.17,1820.47,1.0803335905075073,1.0915720462799072,1.078934907913208,1.0803335905075073,1.0803335905075073,0.0
3121,2023-04-04,26088.345703125,26207.369140625,25016.271484375,25479.76953125,25479.76953125,17930593363,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4100.60009765625,4227800000.0,1982.25,2009.6,1585.6,1607.28,1814.16,1837.18,1.091226577758789,1.0971648693084717,1.0883879661560059,1.091226577758789,1.091226577758789,0.0
3122,2023-04-05,25484.40234375,26048.4921875,25385.251953125,25706.5078125,25706.5078125,13948838292,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,4090.3798828125,3968020000.0,2022.3,2030.85,1622.29,1625.9,1847.78,1853.15,1.0960105657577515,1.0969241857528687,1.0905362367630005,1.0960105657577515,1.0960105657577515,0.0
3123,2023-04-06,25708.001953125,26218.404296875,25511.515625,25843.8046875,25843.8046875,15639753287,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,4105.02001953125,3486690000.0,2017.25,2001.9,1619.04,1611.73,1851.23,1837.54,1.090334177017212,1.0930156707763672,1.0885539054870605,1.090334177017212,1.090334177017212,0.0
3124,2023-04-07,25841.275390625,25844.171875,25433.6953125,25681.841796875,25681.841796875,12672181507,,,,,,,,,,,,,1.0920130014419556,1.0925379991531372,1.0881037712097168,1.0920130014419556,1.0920130014419556,0.0
3125,2023-04-08,25677.10546875,25754.294921875,25462.474609375,25395.77734375,25395.77734375,9877612244,,,,,,,,,,,,,,,,,,
3126,2023-04-09,25390.9140625,25608.580078125,25357.15234375,25419.8046875,25419.8046875,8525407098,,,,,,,,,,,,,,,,,,
3127,2023-04-10,25423.96484375,26157.87109375,25311.283203125,25962.48046875,25962.48046875,11156638030,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,4109.10986328125,3423650000.0,,,,,,,1.0913575887680054,1.0918222665786743,1.0832475423812866,1.0913575887680054,1.0913575887680054,0.0
3128,2023-04-11,25965.208984375,27400.61328125,26009.7890625,27280.267578125,27280.267578125,17739499568,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,4108.93994140625,3665830000.0,2001.5,2002.7,1608.41,1610.97,1833.17,1833.47,1.086932897567749,1.0926692485809326,1.0868029594421387,1.086932897567749,1.086932897567749,0.0
3129,2023-04-12,27280.91015625,27958.43359375,27230.93359375,27697.037109375,27697.037109375,18432220928,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,4091.949951171875,3633120000.0,2008.9,2008.2,1618.37,1610.17,1839.15,1827.86,1.0917507410049438,1.099855899810791,1.091524362564087,1.0917507410049438,1.0917507410049438,0.0
3130,2023-04-13,27693.8515625,27901.013671875,27085.97265625,27405.62109375,27405.62109375,16960311794,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,4146.22021484375,3596590000.0,2027.1,2048.45,1619.04,1635.28,1838.78,1851.8,1.0999890565872192,1.1068999767303467,1.0981649160385132,1.0999890565872192,1.0999890565872192,0.0
3131,2023-04-14,27181.646484375,27634.345703125,27183.599609375,27505.623046875,27505.623046875,15823204741,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,4137.64013671875,3575690000.0,2035.65,2019.4,1627.71,1621.17,1840.63,1832.81,1.1054610013961792,1.1075423955917358,1.0978032350540161,1.1054610013961792,1.1054610013961792,0.0
3132,2023-04-15,27515.119140625,28022.125,27368.64453125,27455.939453125,27455.939453125,20407976788,,,,,,,,,,,,,,,,,,
3133,2023-04-16,27460.486328125,27560.447265625,27242.40625,27307.80859375,27307.80859375,10754951438,,,,,,,,,,,,,,,,,,
3134,2023-04-17,27305.5390625,27807.09765625,27163.099609375,27598.189453125,27598.189453125,11702639221,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,4151.31982421875,3611180000.0,2009.8,1995.55,1623.11,1611.21,1831.13,1825.13,1.098659634590149,1.0999042987823486,1.0910717248916626,1.098659634590149,1.098659634590149,0.0
3135,2023-04-18,27599.8203125,27601.6875,26813.01953125,26952.845703125,26952.845703125,16359502747,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,4154.8701171875,3536640000.0,1999.3,1999.4,1607.64,1609.52,1821.76,1825.05,1.0925379991531372,1.0983458757400513,1.0922753810882568,1.0925379991531372,1.0925379991531372,0.0
3136,2023-04-19,26956.55078125,27892.60546875,26681.84765625,27696.791015625,27696.791015625,17749723411,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,4154.52001953125,3572560000.0,1976.1,1990.55,1590.76,1598.61,1806.95,1815.78,1.0975382328033447,1.098659634590149,1.0918341875076294,1.0975382328033447,1.0975382328033447,0.0
3137,2023-04-20,27693.724609375,27706.90234375,26179.287109375,26317.671875,26317.671875,22436026098,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,4129.7900390625,3772080000.0,1994.05,2007.15,1605.01,1611.54,1819.77,1828.11,1.095218300819397,1.0989010334014893,1.0934339761734009,1.095218300819397,1.095218300819397,0.0
3138,2023-04-21,26318.587890625,26506.744140625,25589.4921875,25753.052734375,25753.052734375,19456902835,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,4133.52001953125,3611750000.0,1986.1,1973.65,1603.18,1594.91,1812.71,1802.93,1.0970927476882935,1.099251389503479,1.0939722061157227,1.0970927476882935,1.0970927476882935,0.0
3139,2023-04-22,25756.009765625,25848.962890625,24491.833984375,24581.541015625,24581.541015625,18708153910,,,,,,,,,,,,,,,,,,
3140,2023-04-23,24571.615234375,25117.95703125,24484.810546875,25068.71484375,25068.71484375,11828715138,,,,,,,,,,,,,,,,,,
3141,2023-04-24,25067.4921875,25071.1875,24692.751953125,25101.6484375,25101.6484375,11631739252,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,4137.0400390625,3290940000.0,1986.15,1978.2,1594.48,1588.89,1802.23,1794.43,1.0992271900177002,1.103423833847046,1.0968761444091797,1.0992271900177002,1.0992271900177002,0.0
3142,2023-04-25,25101.962890625,25459.154296875,24538.48046875,24893.0078125,24893.0078125,16010269757,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,4071.6298828125,3978640000.0,1990.2,1987.4,1596.54,1601.65,1803.12,1806.75,1.1059499979019165,1.1068068742752075,1.0969241857528687,1.1059499979019165,1.1059499979019165,0.0
3143,2023-04-26,24883.54296875,25848.435546875,24663.63671875,25785.673828125,25785.673828125,16153506926,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,4055.989990234375,3837030000.0,1999.05,2003.0,1602.84,1603.4,1809.74,1807.31,1.0978394746780396,1.109410047531128,1.0969241857528687,1.0978394746780396,1.0978394746780396,0.0
3144,2023-04-27,25778.806640625,27323.029296875,24760.71484375,25732.861328125,25732.861328125,28839652117,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,4135.35009765625,3750550000.0,1997.65,1985.65,1602.91,1592.69,1808.47,1802.57,1.1047282218933105,1.1065618991851807,1.0994206666946411,1.1047282218933105,1.1047282218933105,0.0
3145,2023-04-28,25738.080078125,27095.583984375,25714.923828125,26717.72265625,26717.72265625,24614353536,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4169.47998046875,4087800000.0,1982.7,1982.55,1591.32,1585.25,1804.26,1803.33,1.1032048463821411,1.1043744087219238,1.0965633392333984,1.1032048463821411,1.1032048463821411,0.0
3146,2023-04-29,26724.2734375,26800.431640625,26304.998046875,26368.09375,26368.09375,15767210594,,,,,,,,,,,,,,,,,,
3147,2023-04-30,26364.7734375,26468.921875,26140.66796875,26284.85546875,26284.85546875,9582232246,,,,,,,,,,,,,,,,,,
3148,2023-05-01,26282.18359375,26917.109375,26164.013671875,26581.580078125,26581.580078125,13306951553,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,4167.8701171875,3321370000.0,,,,,,,1.1010911464691162,1.103557825088501,1.0966956615447998,1.1010911464691162,1.1010911464691162,0.0
3149,2023-05-02,26543.705078125,26639.70703125,25218.2265625,25610.46484375,25610.46484375,17007900075,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4119.580078125,4486130000.0,1980.9,1995.4,1590.07,1601.51,1808.56,1819.61,1.0969241857528687,1.1005216836929321,1.0943553447723389,1.0969241857528687,1.0969241857528687,0.0
3150,2023-05-03,25606.458984375,26249.287109375,25418.603515625,26047.43359375,26047.43359375,14924250592,4122.25,4148.2998046875,4088.860107421875,4090.75,4090.75,4246510000.0,2016.9,2014.3,1611.7,1609.83,1826.71,1825.16,1.1010911464691162,1.1058155298233032,1.100594401359558,1.1010911464691162,1.1010911464691162,0.0
3151,2023-05-04,26047.396484375,26427.328125,25484.5078125,26205.544921875,26205.544921875,17276515661,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4061.219970703125,4920090000.0,2036.05,2044.7,1619.88,1626.15,1842.63,1855.16,1.1068925857543945,1.109139323234558,1.0986838340759277,1.1068925857543945,1.1068925857543945,0.0
3152,2023-05-05,26228.12890625,26550.072265625,26053.900390625,26170.326171875,26170.326171875,14105590112,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4136.25,4186270000.0,2038.9,2000.95,1617.46,1588.15,1848.87,1820.86,1.102292776107788,1.1048002243041992,1.0971648693084717,1.102292776107788,1.102292776107788,0.0
3153,2023-05-06,26173.744140625,26895.93359375,26173.119140625,26344.966796875,26344.966796875,15999596700,,,,,,,,,,,,,,,,,,
3154,2023-05-07,26348.95703125,26599.8515625,25394.603515625,25783.212890625,25783.212890625,14195328248,,,,,,,,,,,,,,,,,,
3155,2023-05-08,25780.537109375,26008.796875,25808.919921875,25825.0546875,25825.0546875,10256839007,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,4138.1201171875,3641640000.0,,,,,,,1.10186767578125,1.1053388118743896,1.1012487411499023,1.10186767578125,1.10186767578125,0.0
3156,2023-05-09,25820.953125,26001.97265625,24821.962890625,25183.92578125,25183.92578125,17389508142,4124.25,4130.35009765625,4116.64990234375,4119.169921875,4119.169921875,3810140000.0,2025.6,2030.2,1605.49,1610.15,1844.31,1852.15,1.0996140241622925,1.1001100540161133,1.0944032669067383,1.0996140241622925,1.0996140241622925,0.0
3157,2023-05-10,25184.6484375,25318.365234375,24998.439453125,25225.35546875,25225.35546875,12885559621,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4137.64013671875,4057160000.0,2029.6,2037.15,1607.65,1610.57,1852.82,1852.99,1.096467137336731,1.100473165512085,1.0942834615707397,1.096467137336731,1.096467137336731,0.0
3158,2023-05-11,25221.58203125,25746.314453125,24505.40625,25150.4375,25150.4375,18807930467,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,4130.6201171875,3752900000.0,2025.75,2015.95,1609.66,1611.55,1854.17,1849.03,1.098406195640564,1.0998680591583252,1.0901321172714233,1.098406195640564,1.098406195640564,0.0
3159,2023-05-12,25149.828125,25148.23046875,24538.3125,24743.68359375,24743.68359375,15326289136,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,4124.080078125,3533740000.0,2006.65,2019.9,1601.31,1614.1,1839.9,1854.27,1.0912145376205444,1.0935176610946655,1.085564136505127,1.0912145376205444,1.0912145376205444,0.0
3160,2023-05-13,24731.65625,24780.51171875,23848.0078125,24502.44140625,24502.44140625,17654561666,,,,,,,,,,,,,,,,,,
3161,2023-05-14,24504.982421875,24708.564453125,24416.41015625,24488.30859375,24488.30859375,9142102610,,,,,,,,,,,,,,,,,,
3162,2023-05-15,24492.783203125,24823.7578125,24376.103515625,24813.755859375,24813.755859375,9227640971,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,4136.27978515625,3562170000.0,2015.3,2019.9,1614.46,1613.29,1855.49,1856.49,1.0852696895599365,1.0892059803009033,1.0848575830459595,1.0852696895599365,1.0852696895599365,0.0
3163,2023-05-16,24814.443359375,25414.265625,24664.021484375,25008.22265625,25008.22265625,13255373642,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,4109.89990234375,3654200000.0,2009.9,2007.45,1602.49,1604.15,1843.88,1846.05,1.0873701572418213,1.090358018875122,1.0856702327728271,1.0873701572418213,1.0873701572418213,0.0
